Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
6,639150,11,11,564,4085,198,0,51.272728,74.70487,1460,0,371.36365,567.9515,7273.722913,34.42071501,30435.715,57025.31,215962,1,639150,63915.0,69930.1,215962,3,578146,57814.6,98798.85,260187,1,0,0,0,0,232,232,17.210358,17.210358,0,1460,202.13043,420.37488,176715.03,0,0,0,1,0,0,0,0,1,211.31818,51.272728,371.36365,0,0,0,0,0,0,11,564,11,4085,8192,123,5,20,0.0,0.0,0,0,0.0,0.0,0,0
17,116238098,2,2,115,394,65,50,57.5,10.606602,216,178,197.0,26.870058,4.37894295207755,0.034412125360138,3.874603e+07,6.700345e+07,116114942,30636,116207462,1.16207464e+08,0.0,116207462,116207462,116145578,1.16145576e+08,0.0,116145578,116145578,0,0,0,0,52,40,0.017206063,0.017206063,50,216,114.8,76.47679,5848.7,0,0,0,0,0,0,0,0,1,143.5,57.5,197.0,0,0,0,0,0,0,2,115,2,394,-1,-1,1,20,92520.0,0.0,92520,92520,1.1611494e+08,0.0,116114942,116114942
6,98151942,8,4,56,11601,20,0,7.0,5.656854,8760,0,2900.25,4128.3193,118.7648432,0.122259425,8.922904e+06,2.74e+07,91400000,47,97600000,1.39e+07,3.43e+07,91400000,153,544659,181553.0,309693.56,539144,186,0,0,0,0,172,92,0.08150628,0.04075314,0,8760,897.1539,2488.507,6.1926675e+06,0,0,0,0,1,0,0,0,0,971.9167,7.0,2900.25,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1713.0,0.0,1713,1713,4.88e+07,6.03e+07,91400000,6161072
6,61223903,12,13,4211,1472,2223,0,350.91666,821.0948,1000,0,113.23077,296.00653,92.82322298,0.408337247,2.550996e+06,4.3264755e+06,10200000,3,52100000,4.7406015e+06,5.250032e+06,10400000,3,61000000,5.0863485e+06,5.181675e+06,10400000,4,0,0,0,0,392,424,0.19600187,0.21233536,0,2223,218.57692,595.64465,354792.56,0,0,0,1,0,0,0,0,1,227.32,350.91666,113.23077,0,0,0,0,0,0,12,4211,13,1472,29200,159,2,32,357922.8,379394.7,1036604,187674,1.01e+07,62227.844,10200000,10000000
17,202,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,1227722.77227723,19801.9801980198,67.333336,74.895485,150,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9900.99,9900.99,43,81,58.2,20.813457,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,97259753,8,7,951,11595,317,0,118.875,164.06308,4344,0,1656.4286,1757.579,128.9947755,0.154226178,6.947125e+06,2.58e+07,96700000,15,97100000,1.39e+07,3.65e+07,96700000,216,562861,93810.164,170989.64,424096,15,0,0,0,0,264,232,0.08225396,0.07197221,0,4344,784.125,1371.2434,1.8803085e+06,0,0,0,0,1,0,0,0,0,836.4,118.875,1656.4286,0,0,0,0,0,0,8,951,7,11595,251,235,3,32,532.0,0.0,532,532,9.67e+07,0.0,96700000,96700000
17,16291,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5892.824259,122.7671721,16291.0,0.0,16291,16291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.383587,61.383587,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,355795,3,0,43,0,31,6,14.333333,14.433757,0,0,0.0,0.0,120.856111,8.431821695,177897.5,251579.4,355791,4,355795,177897.5,251579.4,355791,4,0,0.0,0.0,0,0,0,0,0,0,60,0,8.431822,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.333334,14.333333,0.0,0,0,0,0,0,0,3,43,0,0,253,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,49264,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,243.5855797,40.59759662,49264.0,0.0,49264,49264,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.298798,20.298798,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,256,1825,0,20,0.0,0.0,0,0,0.0,0.0,0,0
17,192,2,2,76,332,38,38,38.0,0.0,166,166,166.0,0.0,2125000.0,20833.3333333333,64.0,104.79027,185,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,10416.667,10416.667,38,166,89.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,111.5,38.0,166.0,0,0,0,0,0,0,2,76,2,332,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,5266690,3,1,12,0,6,0,4.0,3.4641016,0,0,0.0,0.0,2.278470918,0.759490306,1.7555634e+06,3.0201912e+06,5242953,44,5266690,2.633345e+06,3.690543e+06,5242953,23737,0,0.0,0.0,0,0,0,0,0,0,72,32,0.56961775,0.18987258,0,6,2.4,3.2863352,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,164258,31,48,871,64624,389,0,28.096775,84.95346,2896,0,1346.3334,559.937,398732.4818,480.9506995,2105.8718,5845.1655,24168,0,164258,5475.2666,8793.085,24216,1,137428,2924.0,9123.059,44022,48,0,0,0,0,1004,1544,188.7275,292.2232,0,2896,818.6875,782.4206,612182.0,0,0,0,1,0,0,0,0,1,829.05066,28.096775,1346.3334,0,0,0,0,0,0,31,871,48,64624,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0
6,1715861,3,5,26,11601,20,0,8.666667,10.263203,5755,0,2320.2,2622.9478,6776.189913,4.662382326,245123.0,638345.06,1692625,13,22957,11478.5,16214.666,22944,13,1715810,428952.5,842517.06,1692625,46,0,0,0,0,72,112,1.7483934,2.913989,0,5755,1291.8889,2219.6763,4.926963e+06,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,99079577,5,6,372,11595,360,0,74.4,159.68344,7240,0,1932.5,3126.6826,120.7817026,0.111021871,9.907958e+06,3.13e+07,98900000,2,98900000,2.47e+07,4.95e+07,98900000,2,99100000,1.98e+07,4.42e+07,98900000,46,0,0,0,0,144,200,0.05046449,0.060557384,0,7240,997.75,2325.1921,5.4065185e+06,1,0,0,0,0,0,0,0,1,1088.4546,74.4,1932.5,0,0,0,0,0,0,5,372,6,11595,0,235,2,20,13988.0,0.0,13988,13988,9.89e+07,0.0,98900000,98900000
6,116049922,19,17,666,2959,348,0,35.05263,91.880646,1460,0,174.05882,465.75885,31.23655697,0.310211324,3.315712e+06,4.6806095e+06,10000000,72,116000000,6.447218e+06,4.8042075e+06,10100000,72,111000000,6.9259115e+06,4.8074605e+06,10100000,224,0,0,0,0,392,484,0.16372265,0.14648868,0,1460,97.97298,325.1534,105724.75,0,0,0,1,0,0,0,0,0,100.69444,35.05263,174.05882,0,0,0,0,0,0,19,666,17,2959,8192,123,15,20,60659.582,31344.48,159286,50135,9.610161e+06,1.393623e+06,10000000,5184814
17,194,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2288659.794,20618.5567,64.666664,70.81196,142,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10309.278,10309.278,47,175,98.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,1631728,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,18.38541718,3.064236196,407932.0,815211.44,1630749,1,1631728,407932.0,815211.44,1630749,1,0,0.0,0.0,0,0,0,0,0,0,100,0,3.0642362,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
6,99686958,8,7,642,11595,321,0,80.25,148.59413,4344,0,1656.4286,1547.7377,122.7542724,0.150471038,7.120497e+06,2.65e+07,99300000,0,99600000,1.42e+07,3.75e+07,99300000,0,369724,61620.668,100070.266,233013,48,0,0,0,0,264,232,0.08025122,0.070219815,0,4344,764.8125,1276.096,1.6284209e+06,0,0,0,0,1,0,0,0,0,815.8,80.25,1656.4286,0,0,0,0,0,0,8,642,7,11595,274,235,2,32,1000.0,0.0,1000,1000,9.93e+07,0.0,99300000,99300000
17,110580063,2,2,86,167,46,40,43.0,4.2426405,105,62,83.5,30.405592,2.28793503219473,0.036172885884502,3.686002e+07,6.376454e+07,110488969,30235,110519204,1.105192e+08,0.0,110519204,110519204,110549828,1.1054982e+08,0.0,110549828,110549828,0,0,0,0,40,40,0.018086443,0.018086443,40,105,59.8,26.555601,705.2,0,0,0,0,0,0,0,0,1,74.75,43.0,83.5,0,0,0,0,0,0,2,86,2,167,-1,-1,1,20,30235.0,0.0,30235,30235,1.1048897e+08,0.0,110488969,110488969
6,102685836,14,3,2541,6,231,0,181.5,98.363335,6,0,2.0,3.4641016,24.80381033,0.165553504,6.417865e+06,1.32e+07,51300000,3,103000000,7.898904e+06,1.44e+07,51300000,3,103000000,5.13e+07,2.82e+07,71300000,31400000,0,0,0,0,456,100,0.13633817,0.029215325,0,231,141.5,115.45473,13329.794,0,0,0,1,0,0,0,0,0,149.82353,181.5,2.0,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3.207618e+06,4.5354845e+06,6414690,546,1.93e+07,1.88e+07,51300000,5739218
6,2011,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2983.590254,402.2,547.209,1018,1,2011,402.2,547.209,1018,1,0,0.0,0.0,0,0,0,0,0,0,192,0,2983.5903,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,5654518,8,6,618,2800,342,0,77.25,127.70809,1400,0,466.66666,665.1549,604.472388274297,2.47589626560566,434962.94,1.4822162e+06,5366594,3,5654518,807788.3,2.0110242e+06,5366594,3,253231,50646.2,55093.715,133606,4,0,0,0,0,184,132,1.4147979,1.0610985,0,1400,227.86667,455.27698,207277.12,0,0,0,1,0,0,0,0,0,244.14285,77.25,466.66666,0,0,0,0,0,0,8,618,6,2800,8192,11256,6,20,287921.0,0.0,287921,287921,5.366594e+06,0.0,5366594,5366594
6,56708079,9,9,472,1786,430,0,52.444443,141.59724,1774,0,198.44444,590.83905,39.81795962,0.31741509,3.3357692e+06,4.70184e+06,10000000,55,50200000,6.269642e+06,5.1775705e+06,10000000,225,56700000,7.08555e+06,4.5285285e+06,10000000,2640,0,0,0,0,192,252,0.15870754,0.15870754,0,1774,118.8421,412.5769,170219.7,0,0,0,1,0,0,0,0,1,125.44444,52.444443,198.44444,0,0,0,0,0,0,9,472,9,1786,8192,946,8,20,28788.0,12662.591,51438,22957,1e+07,3540.7327,10000000,9998694
6,63679669,7,2,169,92,46,0,24.142857,23.197906,46,46,46.0,0.0,4.09863939462374,0.14133239291806,7.9599585e+06,2.0459606e+07,58412395,20,63679669,1.0613278e+07,2.3499812e+07,58412395,20,58544860,5.854486e+07,0.0,58544860,58544860,1,0,0,0,224,64,0.109925196,0.0314072,0,46,30.7,21.684864,470.23334,0,1,0,0,1,0,0,0,0,34.11111,24.142857,46.0,0,0,0,0,0,0,7,169,2,92,2159,63,3,32,131718.5,1093.8942,132492,130945,3.1706866e+07,3.7767324e+07,58412395,5001336
6,115737953,52,49,1100,46616,517,0,21.153847,95.87315,1418,0,951.3469,664.15027,412.2761701,0.872661019,1.1573795e+06,3.16249e+06,10000000,1,116000000,2.2693718e+06,4.1692865e+06,10100000,2,111000000,2.313285e+06,4.261698e+06,10100000,4,0,0,0,0,1672,1576,0.4492908,0.42337018,0,1418,467.80392,657.71045,432583.06,0,0,0,1,0,0,0,0,0,472.43564,21.153847,951.3469,0,0,0,0,0,0,52,1100,49,46616,29200,349,4,32,84123.91,157136.1,557907,36649,1e+07,4334.3516,10000000,9997753
17,82463,1,1,56,203,56,56,56.0,0.0,203,203,203.0,0.0,3140.802542,24.25330148,82463.0,0.0,82463,82463,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,12.126651,12.126651,56,203,105.0,84.87049,7203.0,0,0,0,0,0,0,0,0,1,157.5,56.0,203.0,0,0,0,0,0,0,1,56,1,203,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
6,116,3,1,4,4,4,0,1.3333334,2.309401,4,4,4.0,0.0,68965.51724,34482.75862,38.666668,43.87862,88,4,116,58.0,42.426407,88,28,0,0.0,0.0,0,0,1,0,0,0,96,32,25862.068,8620.689,0,4,2.4,2.1908903,4.8,0,1,0,0,1,0,0,0,0,3.0,1.3333334,4.0,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0.0,0.0,0,0,0.0,0.0,0,0
17,204,2,2,76,180,38,38,38.0,0.0,90,90,90.0,0.0,1254901.961,19607.84314,68.0,34.641018,108,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,9803.922,9803.922,38,90,58.8,28.481573,811.2,0,0,0,0,0,0,0,0,1,73.5,38.0,90.0,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,773479,6,5,958,2006,517,0,159.66667,231.96092,1838,0,401.2,805.16565,3832.03681030771,14.2214591475657,77347.9,124274.65,258688,4,514787,102957.4,140746.22,257418,140,516692,129173.0,148850.95,259113,4,0,0,0,0,200,168,7.7571597,6.4642997,0,1838,247.0,529.82465,280714.2,0,0,0,1,0,0,0,0,0,269.45456,159.66667,401.2,0,0,0,0,0,0,6,958,5,2006,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0
17,201,2,2,84,210,42,42,42.0,0.0,105,105,105.0,0.0,1462686.567,19900.49751,67.0,74.343796,149,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,9950.249,9950.249,42,105,67.2,34.50652,1190.7,0,0,0,0,0,0,0,0,1,84.0,42.0,105.0,0,0,0,0,0,0,2,84,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,238,2,2,96,268,48,48,48.0,0.0,134,134,134.0,0.0,1529411.765,16806.72269,79.333336,135.6773,236,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,8403.361,8403.361,48,134,82.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,103.0,48.0,134.0,0,0,0,0,0,0,2,96,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,150,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1093333.333,26666.66667,50.0,48.03124,99,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,13333.333,13333.333,33,49,39.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,47985,1,1,44,86,44,44,44.0,0.0,86,86,86.0,0.0,2709.179952,41.67969157,47985.0,0.0,47985,47985,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,20.839846,20.839846,44,86,58.0,24.24871,588.0,0,0,0,0,0,0,0,0,1,87.0,44.0,86.0,0,0,0,0,0,0,1,44,1,86,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,243,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,49382.71605,8230.452675,243.0,0.0,243,243,243,243.0,0.0,243,243,0,0.0,0.0,0,0,0,0,0,0,40,0,8230.453,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,1497805,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,7766.698602,5.341149215,213972.14,565041.0,1495364,9,1938,969.0,1112.9861,1756,182,1497796,374449.0,747277.1,1495364,155,0,0,0,0,72,112,2.0029309,3.3382182,0,7215,1292.5555,2650.5857,7.0256045e+06,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
17,189,2,2,70,166,35,35,35.0,0.0,83,83,83.0,0.0,1248677.24867725,21164.0211640212,63.0,68.08818,137,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,10582.011,10582.011,35,83,54.2,26.290682,691.2,0,0,0,0,0,0,0,0,1,67.75,35.0,83.0,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,20959712,2,2,100,283,58,42,50.0,11.313708,209,74,141.5,95.45942,18.27315184,0.190842317,6.9865705e+06,1.15e+07,20200000,30898,20900000,2.09e+07,0.0,20900000,20900000,20200000,2.02e+07,0.0,20200000,20200000,0,0,0,0,52,40,0.09542116,0.09542116,42,209,85.0,70.5762,4981.0,0,0,0,0,0,0,0,0,1,106.25,50.0,141.5,0,0,0,0,0,0,2,100,2,283,-1,-1,1,20,719875.0,0.0,719875,719875,2.02e+07,0.0,20200000,20200000
17,31439,1,1,69,85,69,69,69.0,0.0,85,85,85.0,0.0,4898.37463,63.61525494,31439.0,0.0,31439,31439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,31.807627,31.807627,69,85,74.333336,9.237604,85.333336,0,0,0,0,0,0,0,0,1,111.5,69.0,85.0,0,0,0,0,0,0,1,69,1,85,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,98296849,7,7,395,11595,371,0,56.42857,138.74179,4344,0,1656.4286,1947.6382,121.9774603,0.142425725,7.561296e+06,2.72e+07,98300000,23,98300000,1.64e+07,4.01e+07,98300000,977,98300000,1.64e+07,4.01e+07,98300000,60,0,0,0,0,184,232,0.071212865,0.071212865,0,4344,799.73334,1523.8644,2.3221628e+06,1,0,0,0,0,0,0,0,1,856.8571,56.42857,1656.4286,0,0,0,0,0,0,7,395,7,11595,0,235,4,20,12995.0,0.0,12995,12995,9.83e+07,0.0,98300000,98300000
17,865,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,136416.185,2312.138728,865.0,0.0,865,865,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1156.0693,1156.0693,51,67,56.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
17,23874,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11812.01307,167.5462847,7958.0,13777.599,23867,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.77314,83.77314,40,101,64.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.518,18518.518,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,65,388,0,32,0.0,0.0,0,0,0.0,0.0,0,0
17,218,2,2,132,388,66,66,66.0,0.0,194,194,194.0,0.0,2385321.101,18348.62385,72.666664,119.80122,211,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9174.312,9174.312,66,194,117.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,146.5,66.0,194.0,0,0,0,0,0,0,2,132,2,388,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,100379636,8,5,355,11595,355,0,44.375,125.51145,5792,0,2319.0,3170.4038,119.0480507,0.12950834,8.3649695e+06,2.89e+07,100000000,1,100000000,1.43e+07,3.79e+07,100000000,1,147370,36842.5,66358.1,136079,85,0,0,0,0,264,168,0.07969744,0.0498109,0,5792,853.5714,2094.3237,4.386192e+06,0,0,0,0,1,0,0,0,0,919.2308,44.375,2319.0,0,0,0,0,0,0,8,355,5,11595,274,235,1,32,1009.0,0.0,1009,1009,1e+08,0.0,100000000,100000000
17,61327,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,7174.65390447927,65.224126404357,20442.334,35401.965,61321,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,32.612064,32.612064,46,174,97.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,0,0,0,0,0,0,2,92,2,348,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,341839,15,12,875,10369,229,0,58.333332,79.5601,1491,0,864.0833,702.023,32892.67755,78.98455121,13147.654,47419.062,242792,4,341839,24417.072,63571.785,242792,19,321537,29230.637,78189.55,262597,4,0,0,0,0,312,252,43.880306,35.104244,0,1491,401.57144,608.7409,370565.5,0,0,0,1,0,0,0,0,0,416.44446,58.333332,864.0833,0,0,0,0,0,0,15,875,12,10369,8192,32,14,20,0.0,0.0,0,0,0.0,0.0,0,0
6,231,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8658.008658,231.0,0.0,231,231,231,231.0,0.0,231,231,0,0.0,0.0,0,0,0,0,0,0,40,0,8658.009,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,33,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
17,92310,4,2,152,206,38,38,38.0,0.0,103,103,103.0,0.0,3878.236377,64.99837504,18462.0,27325.94,60887,4,31419,10473.0,18093.883,31366,4,4,4.0,0.0,4,4,0,0,0,0,104,40,43.33225,21.666124,38,103,56.57143,31.716753,1005.9524,0,0,0,0,0,0,0,0,0,66.0,38.0,103.0,0,0,0,0,0,0,4,152,2,206,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
17,219,2,2,108,268,54,54,54.0,0.0,134,134,134.0,0.0,1716894.977,18264.84018,73.0,86.0,169,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,64,64,9132.42,9132.42,54,134,86.0,43.817806,1920.0,0,0,0,0,0,0,0,0,1,107.5,54.0,134.0,0,0,0,0,0,0,2,108,2,268,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,119812449,6,4,535,1855,259,0,89.166664,131.186,929,0,463.75,532.0466,19.94784365,0.083463781,1.33e+07,3.98e+07,119000000,71,120000000,2.4e+07,5.34e+07,119000000,113,155991,51997.0,58987.77,116416,625,0,0,0,0,132,92,0.05007827,0.03338551,0,929,217.27272,363.861,132394.81,0,0,0,1,0,0,0,0,0,239.0,89.166664,463.75,0,0,0,0,0,0,6,535,4,1855,8192,980,5,20,410532.0,0.0,410532,410532,1.19e+08,0.0,119000000,119000000
6,116094606,52,64,863,97883,485,0,16.596153,74.40384,4344,0,1529.4219,1180.5771,850.5649263,0.999185096,1.0095183e+06,2.9845125e+06,10000000,1,116000000,2.2763648e+06,4.1792112e+06,10000000,2,111000000,1.7582436e+06,3.8414468e+06,10000000,1,0,0,0,0,1684,2056,0.44791055,0.55127454,0,4344,843.9829,1153.9594,1.3316221e+06,0,0,0,1,0,0,0,0,1,851.2586,16.596153,1529.4219,0,0,0,0,0,0,52,863,64,97883,29200,1006,4,32,47304.418,82992.34,310838,22931,9.627246e+06,1.3621749e+06,10000000,5301853
6,60215408,9,9,454,1817,454,0,50.444443,151.33333,1817,0,201.88889,605.6667,37.71459956,0.298926813,3.5420828e+06,4.8543835e+06,10000000,66,50600000,6.3306585e+06,5.1856885e+06,10100000,86,60100000,7.5141475e+06,4.611245e+06,10100000,1207,0,0,0,0,296,296,0.1494634,0.1494634,0,1817,119.52631,424.01263,179786.7,0,0,0,1,0,0,0,0,1,126.166664,50.444443,201.88889,0,0,0,0,0,0,9,454,9,1817,29200,61,1,32,122934.8,46363.95,205873,102069,1e+07,4992.016,10000000,9999757
17,23934,2,2,90,220,45,45,45.0,0.0,110,110,110.0,0.0,12952.28545,167.1262639,7978.0,13772.42,23881,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,83.56313,83.56313,45,110,71.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,88.75,45.0,110.0,0,0,0,0,0,0,2,90,2,220,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,118558129,7,7,624,11595,303,0,89.14286,146.11688,5792,0,1656.4286,2120.7322,103.0633673,0.118085534,9.119856e+06,3.28e+07,118000000,1,118000000,1.97e+07,4.82e+07,118000000,1,119000000,1.98e+07,4.82e+07,118000000,45,0,0,0,0,196,232,0.059042767,0.059042767,0,5792,815.0,1612.7108,2.6008362e+06,1,0,0,0,0,0,0,0,1,873.2143,89.14286,1656.4286,0,0,0,0,0,0,7,624,7,11595,0,235,4,20,10969.0,0.0,10969,10969,1.18e+08,0.0,118000000,118000000
6,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.596,21276.596,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,16384,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
